"Residence","Residence State","Residence FIPS","Workplace","Workplace State","Workplace FIPS","Year","Variable","Measure Type","Value"
"Amherst","MA",2501501325,"New Milford","CT",900552630,2014,"Commuters","Number",2
"Amherst","MA",2501501325,"Southbury","CT",900969640,2014,"Commuters","Number",2
"Amherst","MA",2501501325,"Waterford","CT",901180280,2014,"Commuters","Number",2
"Amherst","MA",2501501325,"Ansonia","CT",900901220,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Ashford","CT",901501430,2014,"Commuters","Number",1
"Amherst","NY",3602902000,"Bridgeport","CT",900108070,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Brookfield","CT",900108980,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Burlington","CT",900310100,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Cheshire","CT",900914160,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Clinton","CT",900715350,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Colchester","CT",901115910,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Durham","CT",900720810,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Fairfield","CT",900126620,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Greenwich","CT",900133620,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Haddam","CT",900735230,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Killingly","CT",901540500,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Ledyard","CT",901142600,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Montville","CT",901148900,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Naugatuck","CT",900949950,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"New Canaan","CT",900150580,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"North Branford","CT",900953890,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Plainville","CT",900360120,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Plymouth","CT",900560750,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Putnam","CT",901562710,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Ridgefield","CT",900163970,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Salisbury","CT",900566420,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Southington","CT",900370550,2014,"Commuters","Number",1
"Amherst","NY",3602902000,"Stamford","CT",900173070,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Stamford","CT",900173070,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Sterling","CT",901573420,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Tolland","CT",901376290,2014,"Commuters","Number",1
"Amherst","NY",3602902000,"Torrington","CT",900576570,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Torrington","CT",900576570,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Trumbull","CT",900177200,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Watertown","CT",900580490,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"West Haven","CT",900982870,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Winchester","CT",900586440,2014,"Commuters","Number",1
"Amherst","NY",3602902000,"Windsor","CT",900387000,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Wolcott","CT",900987560,2014,"Commuters","Number",1
"Amherst","MA",2501501325,"Woodbury","CT",900587910,2014,"Commuters","Number",1
"Amity","NY",3600302011,"Norwalk","CT",900156060,2014,"Commuters","Number",1
"Amity","NY",3600302011,"Stamford","CT",900173070,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Bridgeport","CT",900108070,2014,"Commuters","Number",2
"Amsterdam","NY",3605702066,"Fairfield","CT",900126620,2014,"Commuters","Number",2
"Amsterdam","NY",3605702066,"New Haven","CT",900952070,2014,"Commuters","Number",2
"Amsterdam","NY",3605702066,"Bloomfield","CT",900305910,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Cheshire","CT",900914160,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Glastonbury","CT",900331240,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Groton","CT",901134250,2014,"Commuters","Number",1
"Amsterdam","NY",3605702077,"Groton","CT",901134250,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Manchester","CT",900344700,2014,"Commuters","Number",1
"Amsterdam","NY",3605702077,"Manchester","CT",900344700,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"New Britain","CT",900350440,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Norwalk","CT",900156060,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Old Saybrook","CT",900757320,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Rocky Hill","CT",900365370,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Stamford","CT",900173070,2014,"Commuters","Number",1
"Amsterdam","NY",3605702077,"Stamford","CT",900173070,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Vernon","CT",901378250,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Waterbury","CT",900980070,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"West Hartford","CT",900382590,2014,"Commuters","Number",1
"Amsterdam","NY",3605702066,"Willington","CT",901385950,2014,"Commuters","Number",1
"Ancram","NY",3602102099,"Salisbury","CT",900566420,2014,"Commuters","Number",20
"Ancram","NY",3602102099,"Sharon","CT",900567960,2014,"Commuters","Number",20
"Ancram","NY",3602102099,"North Canaan","CT",900554030,2014,"Commuters","Number",7
"Ancram","NY",3602102099,"Hartford","CT",900337070,2014,"Commuters","Number",1
"Andover","CT",901301080,"Hartford","CT",900337070,2014,"Commuters","Number",195
"Andover","CT",901301080,"Manchester","CT",900344700,2014,"Commuters","Number",179
"Andover","CT",901301080,"East Hartford","CT",900322630,2014,"Commuters","Number",114
"Andover","CT",901301080,"Mansfield","CT",901344910,2014,"Commuters","Number",85
"Andover","CT",901301080,"Andover","CT",901301080,2014,"Commuters","Number",82
"Andover","CT",901301080,"Glastonbury","CT",900331240,2014,"Commuters","Number",75
"Andover","CT",901301080,"South Windsor","CT",900371390,2014,"Commuters","Number",66
"Andover","CT",901301080,"Springfield","MA",2501367000,2014,"Commuters","Number",63
"Andover","CT",901301080,"Windham","CT",901586790,2014,"Commuters","Number",60
"Andover","CT",901301080,"Vernon","CT",901378250,2014,"Commuters","Number",39
"Andover","CT",901301080,"Farmington","CT",900327600,2014,"Commuters","Number",38
"Andover","CT",901301080,"Middletown","CT",900747360,2014,"Commuters","Number",38
"Andover","CT",901301080,"Newington","CT",900352140,2014,"Commuters","Number",38
"Andover","CT",901301080,"West Hartford","CT",900382590,2014,"Commuters","Number",36
"Andover","CT",901301080,"Rocky Hill","CT",900365370,2014,"Commuters","Number",33
"Andover","CT",901301080,"Windsor","CT",900387000,2014,"Commuters","Number",33
"Andover","CT",901301080,"Bolton","CT",901306260,2014,"Commuters","Number",30
"Andover","CT",901301080,"Bloomfield","CT",900305910,2014,"Commuters","Number",29
"Andover","CT",901301080,"Hebron","CT",901337910,2014,"Commuters","Number",29
"Andover","CT",901301080,"Tolland","CT",901376290,2014,"Commuters","Number",27
"Andover","CT",901301080,"Coventry","CT",901317800,2014,"Commuters","Number",24
"Andover","CT",901301080,"Wethersfield","CT",900384900,2014,"Commuters","Number",21
"Andover","CT",901301080,"Worcester","MA",2502782000,2014,"Commuters","Number",21
"Andover","CT",901301080,"Enfield","CT",900325990,2014,"Commuters","Number",20
"Andover","CT",901301080,"Marlborough","CT",900345820,2014,"Commuters","Number",20
"Andover","CT",901301080,"Boston","MA",2502507000,2014,"Commuters","Number",18
"Andover","CT",901301080,"Colchester","CT",901115910,2014,"Commuters","Number",18
"Andover","CT",901301080,"East Hampton","CT",900722490,2014,"Commuters","Number",17
"Andover","CT",901301080,"Norwich","CT",901156270,2014,"Commuters","Number",17
"Andover","CT",901301080,"New Britain","CT",900350440,2014,"Commuters","Number",16
"Andover","CT",901301080,"Chicopee","MA",2501313660,2014,"Commuters","Number",15
"Andover","CT",901301080,"Columbia","CT",901316400,2014,"Commuters","Number",15
"Andover","CT",901301080,"Lebanon","CT",901142390,2014,"Commuters","Number",15
"Andover","CT",901301080,"Berlin","CT",900304300,2014,"Commuters","Number",13
"Andover","CT",901301080,"Wallingford","CT",900978740,2014,"Commuters","Number",13
"Andover","CT",901301080,"Meriden","CT",900946520,2014,"Commuters","Number",12
"Andover","CT",901301080,"Simsbury","CT",900368940,2014,"Commuters","Number",11
"Andover","CT",901301080,"Montville","CT",901148900,2014,"Commuters","Number",9
"Andover","CT",901301080,"Danbury","CT",900118500,2014,"Commuters","Number",8
"Andover","CT",901301080,"East Windsor","CT",900324800,2014,"Commuters","Number",8
"Andover","CT",901301080,"Waterbury","CT",900980070,2014,"Commuters","Number",8
"Andover","CT",901301080,"Cromwell","CT",900718080,2014,"Commuters","Number",7
"Andover","CT",901301080,"Groton","CT",901134250,2014,"Commuters","Number",7
"Andover","CT",901301080,"Windsor Locks","CT",900387070,2014,"Commuters","Number",7
"Andover","CT",901301080,"Barnstable","MA",2500103690,2014,"Commuters","Number",6
"Andover","CT",901301080,"Bridgeport","CT",900108070,2014,"Commuters","Number",6
"Andover","CT",901301080,"Hampton","CT",901536000,2014,"Commuters","Number",6
"Andover","CT",901301080,"Holyoke","MA",2501330840,2014,"Commuters","Number",6
"Andover","CT",901301080,"Hopkinton","MA",2501731085,2014,"Commuters","Number",6
"Andover","CT",901301080,"Killingly","CT",901540500,2014,"Commuters","Number",6
"Andover","CT",901301080,"Ludlow","MA",2501337175,2014,"Commuters","Number",6
"Andover","CT",901301080,"Milford","CT",900947535,2014,"Commuters","Number",6
"Andover","CT",901301080,"New Bedford","MA",2500545000,2014,"Commuters","Number",6
"Andover","CT",901301080,"New Haven","CT",900952070,2014,"Commuters","Number",6
"Andover","CT",901301080,"Southbridge","MA",2502763345,2014,"Commuters","Number",6
"Andover","CT",901301080,"Stafford","CT",901372090,2014,"Commuters","Number",6
"Andover","CT",901301080,"Stamford","CT",900173070,2014,"Commuters","Number",6
"Andover","CT",901301080,"Wales","MA",2501372390,2014,"Commuters","Number",6
"Andover","CT",901301080,"West Springfield","MA",2501377890,2014,"Commuters","Number",6
"Andover","CT",901301080,"Wilbraham","MA",2501379740,2014,"Commuters","Number",6
"Andover","CT",901301080,"Avon","CT",900302060,2014,"Commuters","Number",5
"Andover","CT",901301080,"Cheshire","CT",900914160,2014,"Commuters","Number",5
"Andover","CT",901301080,"Hamden","CT",900935650,2014,"Commuters","Number",5
"Andover","CT",901301080,"Stratford","CT",900174190,2014,"Commuters","Number",5
"Andover","CT",901301080,"Eastford","CT",901521860,2014,"Commuters","Number",4
"Andover","CT",901301080,"East Granby","CT",900322070,2014,"Commuters","Number",4
"Andover","CT",901301080,"Ellington","CT",901325360,2014,"Commuters","Number",4
"Andover","CT",901301080,"Plainville","CT",900360120,2014,"Commuters","Number",4
"Andover","CT",901301080,"Waterford","CT",901180280,2014,"Commuters","Number",4
"Andover","CT",901301080,"Andover","MA",2500901465,2014,"Commuters","Number",3
"Andover","CT",901301080,"Arlington","MA",2501701605,2014,"Commuters","Number",3
"Andover","CT",901301080,"Bridgewater","MA",2502308085,2014,"Commuters","Number",3
"Andover","CT",901301080,"Brookfield","MA",2502709105,2014,"Commuters","Number",3
"Andover","CT",901301080,"Brooklyn","CT",901509190,2014,"Commuters","Number",3
"Andover","CT",901301080,"Burlington","MA",2501709840,2014,"Commuters","Number",3
"Andover","CT",901301080,"Cambridge","MA",2501711000,2014,"Commuters","Number",3
"Andover","CT",901301080,"Chaplin","CT",901513810,2014,"Commuters","Number",3
"Andover","CT",901301080,"Charlton","MA",2502712715,2014,"Commuters","Number",3
"Andover","CT",901301080,"Chelmsford","MA",2501713135,2014,"Commuters","Number",3
"Andover","CT",901301080,"Chelsea","MA",2502513205,2014,"Commuters","Number",3
"Andover","CT",901301080,"Dracut","MA",2501717475,2014,"Commuters","Number",3
"Andover","CT",901301080,"Dudley","MA",2502717685,2014,"Commuters","Number",3
"Andover","CT",901301080,"Fairfield","CT",900126620,2014,"Commuters","Number",3
"Andover","CT",901301080,"Framingham","MA",2501724925,2014,"Commuters","Number",3
"Andover","CT",901301080,"Grafton","MA",2502726430,2014,"Commuters","Number",3
"Andover","CT",901301080,"Hadley","MA",2501527690,2014,"Commuters","Number",3
"Andover","MA",2500901465,"Hartford","CT",900337070,2014,"Commuters","Number",3
"Andover","CT",901301080,"Ledyard","CT",901142600,2014,"Commuters","Number",3
"Andover","CT",901301080,"Leominster","MA",2502735075,2014,"Commuters","Number",3
"Andover","CT",901301080,"Lynn","MA",2500937490,2014,"Commuters","Number",3
"Andover","MA",2500901465,"Mansfield","CT",901344910,2014,"Commuters","Number",3
"Andover","CT",901301080,"Mashpee","MA",2500139100,2014,"Commuters","Number",3
"Andover","CT",901301080,"Methuen","MA",2500940710,2014,"Commuters","Number",3
"Andover","CT",901301080,"Middlefield","CT",900747080,2014,"Commuters","Number",3
"Andover","CT",901301080,"Milford","MA",2502741165,2014,"Commuters","Number",3
"Andover","CT",901301080,"Montague","MA",2501142285,2014,"Commuters","Number",3
"Andover","CT",901301080,"New London","CT",901152350,2014,"Commuters","Number",3
"Andover","CT",901301080,"Northborough","MA",2502746820,2014,"Commuters","Number",3
"Andover","CT",901301080,"North Haven","CT",900954870,2014,"Commuters","Number",3
"Andover","CT",901301080,"Orange","CT",900957600,2014,"Commuters","Number",3
"Andover","CT",901301080,"Oxford","MA",2502751825,2014,"Commuters","Number",3
"Andover","CT",901301080,"Pomfret","CT",901561030,2014,"Commuters","Number",3
"Andover","CT",901301080,"Portland","CT",900761800,2014,"Commuters","Number",3
"Andover","CT",901301080,"Putnam","CT",901562710,2014,"Commuters","Number",3
"Andover","CT",901301080,"Quincy","MA",2502155745,2014,"Commuters","Number",3
"Andover","CT",901301080,"Southington","CT",900370550,2014,"Commuters","Number",3
"Andover","CT",901301080,"Spencer","MA",2502766105,2014,"Commuters","Number",3
"Andover","CT",901301080,"Torrington","CT",900576570,2014,"Commuters","Number",3
"Andover","CT",901301080,"Warren","MA",2502773090,2014,"Commuters","Number",3
"Andover","CT",901301080,"Watertown","MA",2501773440,2014,"Commuters","Number",3
"Andover","CT",901301080,"West Brookfield","MA",2502775400,2014,"Commuters","Number",3
"Andover","CT",901301080,"Westfield","MA",2501376030,2014,"Commuters","Number",3
"Andover","CT",901301080,"West Haven","CT",900982870,2014,"Commuters","Number",3
"Andover","CT",901301080,"Woodstock","CT",901588190,2014,"Commuters","Number",3
"Andover","CT",901301080,"Branford","CT",900907310,2014,"Commuters","Number",2
"Andover","CT",901301080,"Bristol","CT",900308490,2014,"Commuters","Number",2
"Andover","CT",901301080,"Clinton","CT",900715350,2014,"Commuters","Number",2
"Andover","MA",2500901465,"Enfield","CT",900325990,2014,"Commuters","Number",2
"Andover","CT",901301080,"Granby","CT",900332640,2014,"Commuters","Number",2
"Andover","CT",901301080,"Greenwich","CT",900133620,2014,"Commuters","Number",2
"Andover","MA",2500901465,"Manchester","CT",900344700,2014,"Commuters","Number",2
"Andover","CT",901301080,"Naugatuck","CT",900949950,2014,"Commuters","Number",2
"Andover","MA",2500901465,"New Haven","CT",900952070,2014,"Commuters","Number",2
"Andover","MA",2500901465,"Norwalk","CT",900156060,2014,"Commuters","Number",2
"Andover","CT",901301080,"Norwalk","CT",900156060,2014,"Commuters","Number",2
"Andover","CT",901301080,"Plainfield","CT",901559980,2014,"Commuters","Number",2
"Andover","CT",901301080,"Prospect","CT",900962290,2014,"Commuters","Number",2
"Andover","MA",2500901465,"South Windsor","CT",900371390,2014,"Commuters","Number",2
"Andover","CT",901301080,"Suffield","CT",900374540,2014,"Commuters","Number",2
"Andover","CT",901301080,"Thompson","CT",901575870,2014,"Commuters","Number",2
"Andover","CT",901301080,"Trumbull","CT",900177200,2014,"Commuters","Number",2
"Andover","CT",901301080,"Ansonia","CT",900901220,2014,"Commuters","Number",1
"Andover","CT",901301080,"Ashford","CT",901501430,2014,"Commuters","Number",1
"Andover","CT",901301080,"Bozrah","CT",901106820,2014,"Commuters","Number",1
"Andover","MA",2500901465,"Bridgeport","CT",900108070,2014,"Commuters","Number",1
"Andover","MA",2500901465,"Bristol","CT",900308490,2014,"Commuters","Number",1
"Andover","CT",901301080,"Canton","CT",900312270,2014,"Commuters","Number",1
"Andover","CT",901301080,"Deep River","CT",900719130,2014,"Commuters","Number",1
"Andover","CT",901301080,"Franklin","CT",901129910,2014,"Commuters","Number",1
"Andover","MA",2500901465,"Groton","CT",901134250,2014,"Commuters","Number",1
"Andover","MA",2500901465,"Killingly","CT",901540500,2014,"Commuters","Number",1
"Andover","CT",901301080,"Killingworth","CT",900740710,2014,"Commuters","Number",1
"Andover","CT",901301080,"Lisbon","CT",901143230,2014,"Commuters","Number",1
"Andover","CT",901301080,"Madison","CT",900944560,2014,"Commuters","Number",1
"Andover","MA",2500901465,"Middletown","CT",900747360,2014,"Commuters","Number",1
"Andover","MA",2500901465,"Milford","CT",900947535,2014,"Commuters","Number",1
"Andover","MA",2500901465,"Monroe","CT",900148620,2014,"Commuters","Number",1
"Andover","CT",901301080,"Monroe","CT",900148620,2014,"Commuters","Number",1
"Andover","MA",2500901465,"New Britain","CT",900350440,2014,"Commuters","Number",1
"Andover","CT",901301080,"New Fairfield","CT",900150860,2014,"Commuters","Number",1
"Andover","CT",901301080,"New Milford","CT",900552630,2014,"Commuters","Number",1
"Andover","CT",901301080,"Newtown","CT",900152980,2014,"Commuters","Number",1
"Andover","MA",2500901465,"North Branford","CT",900953890,2014,"Commuters","Number",1
